dirkey,word,cat,rep_type,start,end,projection_movement
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_2],verb,emb,0.5421765446662903,0.9023712873458862,0.299967497587204
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_5,[unused_1],noun,pca,0.350315091284345,0.3316517721379745,0.02198578822110636
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_5,[unused_2],adjective,pca,0.20834517650512246,0.20174671852723644,0.002283140395553329
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_5,[unused_1],noun,emb,0.527340829372406,0.5124668478965759,0.02113690972328186
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_5,[unused_2],adjective,emb,0.4654445946216583,0.44466596841812134,0.0029321759939193726
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_1],noun,pca,0.4191756838391303,0.16332051368987724,0.2862519670622408
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_2],adverb,pca,0.09590774641180631,0.11108507792049264,-0.039545340963013265
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_1],noun,emb,0.527340829372406,0.7819097638130188,0.27767378091812134
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_2],adverb,emb,0.3896147906780243,0.897040605545044,-0.026095688343048096
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.01_seed_1,[unused_1],adverb,pca,0.16331279221983894,0.15135433398671283,0.009906405670826623
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.01_seed_1,[unused_2],verb,pca,0.3685859433185704,0.25655662754407943,0.5993738562725727
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.01_seed_1,[unused_1],adverb,emb,0.3896147906780243,1.314835548400879,0.048686861991882324
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.01_seed_1,[unused_2],verb,emb,0.5421765446662903,1.302873969078064,0.5836210250854492
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_1,[unused_1],adjective,pca,0.26200301811017584,0.06943199582782462,0.2731158818870991
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_1,[unused_2],verb,pca,0.37810736563213054,0.05249573993004447,0.31537147045770986
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_1,[unused_1],adjective,emb,0.4654445946216583,0.9710765480995178,0.2527605891227722
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_1,[unused_2],verb,emb,0.5421765446662903,0.7817122340202332,0.3093422055244446
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_1],noun,pca,0.2842407586381358,0.11505986718685211,0.2838344902958108
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_2],verb,pca,0.2799845428111788,0.17108547803640678,0.27068533191988586
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_1],noun,emb,0.527340829372406,0.9796785116195679,0.2811073660850525
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_2],verb,emb,0.5421765446662903,0.9261966943740845,0.2772529721260071
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_5,[unused_1],noun,pca,0.2842407586381358,0.1482711796937731,0.2558485498216527
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_5,[unused_2],verb,pca,0.2799845428111788,0.11520827310435017,0.23809432522711405
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_5,[unused_1],noun,emb,0.527340829372406,0.8023421168327332,0.25353139638900757
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_5,[unused_2],verb,emb,0.5421765446662903,0.7722366452217102,0.24380144476890564
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_3,[unused_1],noun,pca,0.350315091284345,0.3343883911700392,0.01921738487031202
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_3,[unused_2],adjective,pca,0.20834517650512246,0.1996631501792695,0.00280061648637199
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_3,[unused_1],noun,emb,0.527340829372406,0.5144169330596924,0.018305227160453796
